timestamp,0xF030D05B_blue_temperature (degrees C),0xF030D05B_blue_humidity (% rH),0xEFCF86D7_yellow_temperature (degrees C),0xEFCF86D7_yellow_humidity (% rH),0xF030D0CF_red_temperature (degrees C),0xF030D0CF_red_humidity (% rH)
12626641,,,21.44,54.16,,
12626676,,,,,24.71,6.42
12627610,26.52,6.65,,,,
12627652,,,21.45,54.23,,
12627688,,,,,24.7,6.44
12628622,26.53,6.65,,,,
12628665,,,21.48,54.26,,
12628700,,,,,24.72,6.47
12629634,26.52,6.61,,,,
12629677,,,21.5,54.23,,
12629712,,,,,24.72,6.49
12630646,26.54,6.66,,,,
12630688,,,21.47,54.27,,
12630724,,,,,24.71,6.5
12631658,26.53,6.68,,,,
12631701,,,21.46,54.24,,
12631736,,,,,24.72,6.53
12632670,26.54,6.6,,,,
12632712,,,21.44,54.25,,
12632748,,,,,24.71,6.49
12633682,26.54,6.61,,,,
12633724,,,21.45,54.28,,
12633760,,,,,24.73,6.54
12634694,26.53,6.64,,,,
12634736,,,21.49,54.29,,
12634772,,,,,24.72,6.53
12635705,26.53,6.62,,,,
12635748,,,21.5,54.27,,
12635784,,,,,24.71,6.53
12636717,26.54,6.57,,,,
12636760,,,21.49,54.26,,
12636796,,,,,24.71,6.53
12637729,26.53,6.62,,,,
12637772,,,21.49,54.28,,
12637808,,,,,24.72,6.52
12638741,26.51,6.62,,,,
12638784,,,21.49,54.27,,
12638820,,,,,24.72,6.49
12639753,26.52,6.57,,,,
12639796,,,21.49,54.28,,
12639832,,,,,24.72,6.5
12640765,26.54,6.62,,,,
12640808,,,21.47,54.28,,
12640843,,,,,24.73,6.54
12641777,26.54,6.62,,,,
12641820,,,21.48,54.27,,
12641855,,,,,24.72,6.53
12642789,26.52,6.63,,,,
12642832,,,21.49,54.25,,
12642867,,,,,24.71,6.52
12643801,26.53,6.57,,,,
12643844,,,21.5,54.27,,
12643879,,,,,24.72,6.53
12644813,26.51,6.57,,,,
12644855,,,21.5,54.27,,
12644891,,,,,24.73,6.53
12645825,26.52,6.57,,,,
12645867,,,21.51,54.24,,
12645903,,,,,24.74,6.49
12646836,26.53,6.53,,,,
12646879,,,21.51,54.25,,
12646915,,,,,24.7,6.54
12647848,26.49,6.57,,,,
12647891,,,21.51,54.23,,
12647927,,,,,24.71,6.48
12648860,26.5,6.57,,,,
12648903,,,21.47,54.22,,
12648939,,,,,24.69,6.47
12649872,26.5,6.56,,,,
12649915,,,21.51,54.23,,
12649951,,,,,24.71,6.5
12650884,26.54,6.53,,,,
12650927,,,21.52,54.28,,
12650963,,,,,24.74,6.46
12651896,26.52,6.6,,,,
12651939,,,21.5,54.28,,
12651975,,,,,24.7,6.47
12652908,26.53,6.53,,,,
12652951,,,21.46,54.28,,
12652987,,,,,24.74,6.49
12653920,26.53,6.53,,,,
12653963,,,21.46,54.32,,
12653999,,,,,24.73,6.47
12654932,26.5,6.58,,,,
12654975,,,21.48,54.34,,
12655011,,,,,24.69,6.48
12655944,26.53,6.56,,,,
12655987,,,21.48,54.31,,
12656023,,,,,24.72,6.51
12656956,26.51,6.63,,,,
12656999,,,21.48,54.29,,
12657035,,,,,24.72,6.48
12657968,26.53,6.63,,,,
12658011,,,21.48,54.29,,
12658047,,,,,24.72,6.5
12658980,26.53,6.64,,,,
12659023,,,21.48,54.29,,
12659058,,,,,24.72,6.49
12659992,26.53,6.65,,,,
12660035,,,21.46,54.3,,
12660070,,,,,24.72,6.47
12661004,26.51,6.57,,,,
12661047,,,21.45,54.27,,
12661082,,,,,24.74,6.51
12662016,26.53,6.6,,,,
12662059,,,21.46,54.32,,
12662094,,,,,24.71,6.55
12663028,26.53,6.59,,,,
12663071,,,21.46,54.3,,
12663106,,,,,24.72,6.51
12664039,26.53,6.63,,,,
12664082,,,21.43,54.31,,
12664118,,,,,24.71,6.49
12665051,26.56,6.65,,,,
12665095,,,21.46,54.33,,
12665130,,,,,24.71,6.55
12666063,26.54,6.66,,,,
12666107,,,21.46,54.36,,
12666142,,,,,24.74,6.56
12667075,26.54,6.68,,,,
12667119,,,21.43,54.34,,
12667154,,,,,24.73,6.55
12668087,26.56,6.71,,,,
12668131,,,21.42,54.34,,
12668166,,,,,24.71,6.52
12669100,26.53,6.65,,,,
12669143,,,21.45,54.34,,
12669178,,,,,24.7,6.57
12670111,26.55,6.69,,,,
12670155,,,21.42,54.36,,
12670190,,,,,24.72,6.6
12671123,26.53,6.68,,,,
12671167,,,21.45,54.33,,
12671202,,,,,24.7,6.56
12672135,26.52,6.73,,,,
12672179,,,21.45,54.37,,
12672214,,,,,24.71,6.53
12673147,26.52,6.66,,,,
12673191,,,21.43,54.34,,
12673226,,,,,24.71,6.56
12674159,26.5,6.67,,,,
12674203,,,21.41,54.37,,
12674238,,,,,24.7,6.55
12675171,26.53,6.65,,,,
12675215,,,21.46,54.34,,
12675250,,,,,24.7,6.56
12676183,26.52,6.64,,,,
12676227,,,21.41,54.37,,
12676262,,,,,24.7,6.63
12677195,26.53,6.67,,,,
12677239,,,21.45,54.35,,
12677274,,,,,24.68,6.61
12678207,26.53,6.58,,,,
12678251,,,21.46,54.35,,
12678286,,,,,24.71,6.57
12679219,26.51,6.63,,,,
12679263,,,21.45,54.32,,
12679298,,,,,24.69,6.65
12680231,26.52,6.56,,,,
12680275,,,21.45,54.35,,
12680310,,,,,24.72,6.6
12681243,26.52,6.61,,,,
12681287,,,21.44,54.35,,
12681322,,,,,24.69,6.63
12682255,26.53,6.63,,,,
12682298,,,21.46,54.34,,
12682334,,,,,24.69,6.61
12683267,26.53,6.65,,,,
12683311,,,21.45,54.32,,
12683346,,,,,24.72,6.57
12684279,26.52,6.6,,,,
12684322,,,21.43,54.31,,
12684358,,,,,24.7,6.62
12685290,26.52,6.55,,,,
12685334,,,21.41,54.3,,
12685370,,,,,24.71,6.59
12686302,26.52,6.6,,,,
12686346,,,21.41,54.34,,
12686382,,,,,24.68,6.63
12687315,26.52,6.62,,,,
12687358,,,21.44,54.34,,
12687394,,,,,24.71,6.61
12688326,26.53,6.58,,,,
12688370,,,21.42,54.34,,
12688406,,,,,24.71,6.62
12689338,26.52,6.65,,,,
12689382,,,21.43,54.32,,
12689417,,,,,24.68,6.6
12690350,26.53,6.62,,,,
12690394,,,21.43,54.31,,
12690429,,,,,24.71,6.64
12691362,26.52,6.55,,,,
12691406,,,21.42,54.32,,
12691441,,,,,24.71,6.62
12692374,26.53,6.65,,,,
12692418,,,21.42,54.33,,
12692453,,,,,24.71,6.6
12693386,26.51,6.64,,,,
12693430,,,21.42,54.35,,
12693465,,,,,24.69,6.63
12694398,26.54,6.6,,,,
12694442,,,21.43,54.36,,
12694477,,,,,24.74,6.64
12695410,26.52,6.63,,,,
12695454,,,21.45,54.34,,
12695489,,,,,24.74,6.61
12696422,26.53,6.63,,,,
12696466,,,21.43,54.34,,
12696501,,,,,24.72,6.63
12697434,26.51,6.62,,,,
12697478,,,21.4,54.35,,
12697513,,,,,24.71,6.6
12698446,26.49,6.63,,,,
12698490,,,21.44,54.36,,
12698525,,,,,24.73,6.63
12699458,26.52,6.67,,,,
12699502,,,21.44,54.36,,
12699537,,,,,24.71,6.59
12700470,26.5,6.64,,,,
12700514,,,21.44,54.36,,
12700549,,,,,24.72,6.6
12701481,26.48,6.64,,,,
12701526,,,21.42,54.37,,
12701561,,,,,24.7,6.64
12702493,26.46,6.64,,,,
12702538,,,21.42,54.36,,
12702573,,,,,24.71,6.61
12703505,26.49,6.64,,,,
12703550,,,21.41,54.34,,
12703585,,,,,24.7,6.65
12704517,26.5,6.64,,,,
12704561,,,21.41,54.38,,
12704596,,,,,24.71,6.67
12705529,26.51,6.65,,,,
12705573,,,21.44,54.36,,
12705608,,,,,24.68,6.6
12706541,26.51,6.68,,,,
12706585,,,21.43,54.36,,
12706620,,,,,24.72,6.66
12707553,26.49,6.66,,,,
12707597,,,21.43,54.37,,
12707632,,,,,24.7,6.66
12708565,26.51,6.69,,,,
12708609,,,21.46,54.38,,
12708644,,,,,24.7,6.66
12709577,26.49,6.71,,,,
12709621,,,21.43,54.35,,
12709656,,,,,24.7,6.64
12710589,26.49,6.68,,,,
12710633,,,21.43,54.35,,
12710668,,,,,24.7,6.67
12711600,26.5,6.66,,,,
12711645,,,21.41,54.32,,
12711680,,,,,24.71,6.67
12712612,26.48,6.67,,,,
12712656,,,21.42,54.39,,
12712691,,,,,24.7,6.7
12713624,26.5,6.69,,,,
12713668,,,21.43,54.35,,
12713703,,,,,24.7,6.71
12714636,26.51,6.66,,,,
12714680,,,21.42,54.38,,
12714715,,,,,24.72,6.65
12715648,26.5,6.68,,,,
12715692,,,21.42,54.38,,
12715727,,,,,24.71,6.63
12716659,26.49,6.66,,,,
12716704,,,21.43,54.35,,
12716739,,,,,24.72,6.65
12717671,26.49,6.71,,,,
12717716,,,21.43,54.32,,
12717751,,,,,24.71,6.64
12718683,26.49,6.7,,,,
12718728,,,21.42,54.37,,
12718762,,,,,24.71,6.68
12719695,26.51,6.71,,,,
12719740,,,21.45,54.37,,
12719774,,,,,24.69,6.59
12720707,26.51,6.76,,,,
12720752,,,21.44,54.34,,
12720786,,,,,24.7,6.67
12721719,26.5,6.78,,,,
12721763,,,21.44,54.31,,
12721798,,,,,24.69,6.63
12722731,26.5,6.79,,,,
12722775,,,21.44,54.33,,
12722810,,,,,24.71,6.65
12723743,26.48,6.73,,,,
12723787,,,21.45,54.31,,
12723822,,,,,24.7,6.67
12724755,26.51,6.78,,,,
12724799,,,21.45,54.29,,
12724834,,,,,24.69,6.65
12725766,26.51,6.72,,,,
12725811,,,21.45,54.28,,
12725846,,,,,24.69,6.67
12726778,26.5,6.76,,,,
12726823,,,21.45,54.26,,
12726858,,,,,24.7,6.7
12727790,26.5,6.72,,,,
12727835,,,21.44,54.3,,
12727869,,,,,24.7,6.71
12728802,26.51,6.73,,,,
12728846,,,21.44,54.25,,
12728881,,,,,24.7,6.7
12729814,26.51,6.73,,,,
12729858,,,21.47,54.24,,
12729893,,,,,24.7,6.7
12730825,26.48,6.73,,,,
12730870,,,21.44,54.22,,
12730905,,,,,24.69,6.7
12731837,26.48,6.71,,,,
12731882,,,21.47,54.24,,
12731917,,,,,24.7,6.67
12732849,26.48,6.75,,,,
12732894,,,21.48,54.2,,
12732928,,,,,24.71,6.63
12733861,26.49,6.74,,,,
12733905,,,21.46,54.19,,
12733940,,,,,24.71,6.68
12734872,26.5,6.74,,,,
12734917,,,21.47,54.19,,
12734952,,,,,24.7,6.65
12735884,26.5,6.71,,,,
12735929,,,21.48,54.18,,
12735964,,,,,24.7,6.69
12736896,26.5,6.74,,,,
12736941,,,21.48,54.16,,
12736975,,,,,24.69,6.69
12737908,26.5,6.75,,,,
12737953,,,21.48,54.15,,
12737987,,,,,24.72,6.68
12738919,26.5,6.74,,,,
12738964,,,21.45,54.11,,
12738999,,,,,24.71,6.71
12739931,26.52,6.73,,,,
12739976,,,21.45,54.13,,
12740011,,,,,24.74,6.68
12740943,26.51,6.71,,,,
12740988,,,21.43,54.12,,
12741022,,,,,24.74,6.71
12741955,26.53,6.68,,,,
12742000,,,21.42,54.16,,
12742034,,,,,24.73,6.75
12742966,26.51,6.73,,,,
12743011,,,21.44,54.14,,
12743046,,,,,24.72,6.7
12743978,26.51,6.68,,,,
12744023,,,21.48,54.17,,
12744058,,,,,24.7,6.68
12744990,26.49,6.66,,,,
12745035,,,21.45,54.13,,
12745070,,,,,24.71,6.69
12746002,26.5,6.68,,,,
12746047,,,21.48,54.19,,
12746082,,,,,24.71,6.68
12747014,26.53,6.75,,,,
12747059,,,21.42,54.13,,
12747094,,,,,24.71,6.7
12748026,26.51,6.69,,,,
12748071,,,21.42,54.15,,
12748106,,,,,24.7,6.69
12749038,26.49,6.72,,,,
12749083,,,21.45,54.17,,
12749117,,,,,24.72,6.7
12750050,26.49,6.74,,,,
12750095,,,21.44,54.21,,
12750129,,,,,24.68,6.7
12751061,26.49,6.75,,,,
12751107,,,21.44,54.24,,
12751141,,,,,24.72,6.7
12752073,26.5,6.75,,,,
12752119,,,21.46,54.28,,
12752153,,,,,24.68,6.67
12753085,26.47,6.74,,,,
12753131,,,21.46,54.27,,
12753165,,,,,24.69,6.69
12754097,26.52,6.74,,,,
12754142,,,21.42,54.28,,
12754177,,,,,24.7,6.68
12755109,26.48,6.75,,,,
12755154,,,21.44,54.28,,
12755189,,,,,24.72,6.7
12756121,26.52,6.74,,,,
12756166,,,21.42,54.27,,
12756200,,,,,24.71,6.74
12757132,26.52,6.71,,,,
12757178,,,21.44,54.26,,
12757212,,,,,24.69,6.71
12758144,26.52,6.71,,,,
12758190,,,21.44,54.29,,
12758224,,,,,24.7,6.7
12759156,26.52,6.82,,,,
12759201,,,21.42,54.28,,
12759236,,,,,24.69,6.73
12760168,26.5,6.8,,,,
12760213,,,21.42,54.32,,
12760247,,,,,24.68,6.7
12761179,26.5,6.8,,,,
12761225,,,21.45,54.26,,
12761259,,,,,24.7,6.69
12762191,26.52,6.79,,,,
12762237,,,21.44,54.28,,
12762271,,,,,24.68,6.71
12763203,26.49,6.74,,,,
12763249,,,21.45,54.24,,
12763283,,,,,24.7,6.73
12764215,26.5,6.79,,,,
12764261,,,21.43,54.26,,
12764295,,,,,24.68,6.69
12765227,26.49,6.79,,,,
12765272,,,21.43,54.23,,
12765307,,,,,24.71,6.76
12766239,26.47,6.77,,,,
12766284,,,21.41,54.26,,
12766319,,,,,24.72,6.76
12767251,26.48,6.77,,,,
12767296,,,21.43,54.29,,
12767331,,,,,24.68,6.71
12768263,26.49,6.79,,,,
12768308,,,21.45,54.28,,
12768343,,,,,24.7,6.74
12769275,26.51,6.76,,,,
12769320,,,21.45,54.3,,
12769354,,,,,24.7,6.73
12770286,26.51,6.78,,,,
12770332,,,21.45,54.29,,
12770366,,,,,24.71,6.71
12771298,26.5,6.78,,,,
12771344,,,21.45,54.31,,
12771378,,,,,24.71,6.75
12772310,26.5,6.78,,,,
12772356,,,21.44,54.28,,
12772390,,,,,24.67,6.71
12773322,26.51,6.79,,,,
12773368,,,21.43,54.26,,
12773402,,,,,24.66,6.77
12774334,26.51,6.78,,,,
12774380,,,21.4,54.31,,
12774414,,,,,24.68,6.77
12775346,26.5,6.76,,,,
12775392,,,21.41,54.37,,
12775426,,,,,24.69,6.72
12776358,26.51,6.74,,,,
12776404,,,21.39,54.36,,
12776438,,,,,24.67,6.74
12777370,26.5,6.78,,,,
12777416,,,21.4,54.36,,
12777450,,,,,24.69,6.67
12778382,26.49,6.79,,,,
12778428,,,21.41,54.38,,
12778462,,,,,24.68,6.75
12779394,26.46,6.76,,,,
12779440,,,21.38,54.4,,
12779474,,,,,24.67,6.71
12780406,26.47,6.8,,,,
12780452,,,21.37,54.4,,
12780486,,,,,24.67,6.71
12781418,26.5,6.76,,,,
12781464,,,21.36,54.42,,
12781498,,,,,24.67,6.73
12782430,26.47,6.82,,,,
12782476,,,21.38,54.42,,
12782510,,,,,24.7,6.74
12783442,26.49,6.76,,,,
12783487,,,21.36,54.48,,
12783522,,,,,24.72,6.75
12784453,26.46,6.76,,,,
12784499,,,21.35,54.45,,
12784534,,,,,24.7,6.77
12785465,26.47,6.7,,,,
12785511,,,21.34,54.48,,
12785546,,,,,24.68,6.74
12786477,26.46,6.79,,,,
12786523,,,21.33,54.48,,
12786557,,,,,24.68,6.73
12787489,26.46,6.79,,,,
12787535,,,21.35,54.48,,
12787569,,,,,24.67,6.68
12788501,26.48,6.78,,,,
12788547,,,21.38,54.51,,
12788581,,,,,24.68,6.7
12789513,26.49,6.78,,,,
12789559,,,21.39,54.45,,
12789593,,,,,24.7,6.71
12790525,26.47,6.78,,,,
12790571,,,21.34,54.5,,
12790605,,,,,24.68,6.7
12791537,26.49,6.7,,,,
12791583,,,21.35,54.48,,
12791617,,,,,24.68,6.65
12792548,26.49,6.73,,,,
12792595,,,21.35,54.47,,
12792629,,,,,24.67,6.7
12793560,26.47,6.71,,,,
12793606,,,21.34,54.51,,
12793641,,,,,24.69,6.7
12794572,26.49,6.75,,,,
12794618,,,21.33,54.47,,
12794653,,,,,24.68,6.67
12795584,26.47,6.76,,,,
12795630,,,21.33,54.49,,
12795665,,,,,24.7,6.71
12796596,26.49,6.76,,,,
12796642,,,21.32,54.53,,
12796677,,,,,24.68,6.67
12797608,26.48,6.72,,,,
12797654,,,21.32,54.56,,
12797689,,,,,24.69,6.7
12798620,26.48,6.73,,,,
12798666,,,21.31,54.55,,
12798701,,,,,24.7,6.68
12799632,26.46,6.75,,,,
12799678,,,21.32,54.56,,
12799712,,,,,24.69,6.66
12800644,26.47,6.72,,,,
12800690,,,21.32,54.58,,
12800724,,,,,24.7,6.69
12801655,26.46,6.77,,,,
12801702,,,21.31,54.58,,
12801736,,,,,24.68,6.7
12802667,26.48,6.79,,,,
12802714,,,21.29,54.6,,
12802748,,,,,24.7,6.68
12803679,26.46,6.79,,,,
12803726,,,21.29,54.64,,
12803760,,,,,24.7,6.71
12804692,26.47,6.75,,,,
12804738,,,21.3,54.63,,
12804772,,,,,24.7,6.71
12805704,26.5,6.78,,,,
12805750,,,21.33,54.66,,
12805784,,,,,24.71,6.69
12806716,26.47,6.79,,,,
12806762,,,21.31,54.62,,
12806796,,,,,24.68,6.7
12807727,26.47,6.81,,,,
12807774,,,21.31,54.63,,
12807808,,,,,24.7,6.71
12808740,26.48,6.79,,,,
12808787,,,21.31,54.61,,
12808821,,,,,24.69,6.68
12809752,26.44,6.76,,,,
12809799,,,21.34,54.61,,
12809833,,,,,24.7,6.73
12810764,26.46,6.83,,,,
12810811,,,21.35,54.62,,
12810845,,,,,24.7,6.69
12811776,26.47,6.81,,,,
12811823,,,21.34,54.59,,
12811856,,,,,24.71,6.67
12812787,26.47,6.75,,,,
12812834,,,21.34,54.59,,
12812868,,,,,24.71,6.67
12813799,26.47,6.75,,,,
12813846,,,21.33,54.56,,
12813880,,,,,24.68,6.71
12814812,26.46,6.77,,,,
12814859,,,21.31,54.57,,
12814893,,,,,24.71,6.64
12815824,26.47,6.77,,,,
12815871,,,21.36,54.55,,
12815905,,,,,24.67,6.68
12816836,26.45,6.73,,,,
12816883,,,21.38,54.51,,
12816917,,,,,24.68,6.68
12817848,26.47,6.77,,,,
12817895,,,21.37,54.53,,
12817929,,,,,24.67,6.71
12818860,26.46,6.75,,,,
12818907,,,21.37,54.48,,
12818941,,,,,24.7,6.71
12819872,26.45,6.76,,,,
12819920,,,21.37,54.5,,
12819954,,,,,24.68,6.72
12820885,26.47,6.74,,,,
12820932,,,21.38,54.48,,
12820966,,,,,24.69,6.64
12821896,26.46,6.76,,,,
12821944,,,21.39,54.48,,
12821977,,,,,24.68,6.66
12822908,26.45,6.73,,,,
12822955,,,21.38,54.43,,
12822989,,,,,24.67,6.66
12823920,26.47,6.72,,,,
12823967,,,21.39,54.43,,
12824001,,,,,24.68,6.68
12824932,26.47,6.75,,,,
12824979,,,21.37,54.41,,
12825013,,,,,24.7,6.67
12825944,26.48,6.75,,,,
12825991,,,21.36,54.36,,
12826025,,,,,24.68,6.68
12826956,26.46,6.71,,,,
12827003,,,21.34,54.43,,
12827037,,,,,24.68,6.63
12827968,26.48,6.74,,,,
12828015,,,21.37,54.4,,
12828049,,,,,24.71,6.66
12828980,26.49,6.66,,,,
12829027,,,21.36,54.42,,
12829061,,,,,24.66,6.67
12829991,26.49,6.72,,,,
12830039,,,21.33,54.43,,
12830073,,,,,24.67,6.66
12831003,26.45,6.72,,,,
12831051,,,21.34,54.45,,
12831085,,,,,24.67,6.67
12832015,26.47,6.66,,,,
12832063,,,21.34,54.44,,
12832097,,,,,24.66,6.7
12833027,26.47,6.75,,,,
12833075,,,21.32,54.49,,
12833109,,,,,24.66,6.66
12834039,26.48,6.78,,,,
12834087,,,21.33,54.45,,
12834120,,,,,24.67,6.65
12835051,26.48,6.69,,,,
12835099,,,21.3,54.47,,
12835132,,,,,24.67,6.66
12836063,26.48,6.72,,,,
12836110,,,21.29,54.52,,
12836144,,,,,24.69,6.68
12837075,26.47,6.75,,,,
12837122,,,21.32,54.49,,
12837156,,,,,24.68,6.68
12838086,26.49,6.75,,,,
12838134,,,21.32,54.54,,
12838168,,,,,24.7,6.66
12839098,26.47,6.75,,,,
12839146,,,21.3,54.54,,
12839180,,,,,24.67,6.68
12840110,26.48,6.79,,,,
12840158,,,21.3,54.53,,
12840192,,,,,24.68,6.69
12841122,26.47,6.77,,,,
12841170,,,21.29,54.55,,
12841204,,,,,24.68,6.68
12842134,26.45,6.76,,,,
12842182,,,21.34,54.57,,
12842216,,,,,24.7,6.69
12843146,26.48,6.79,,,,
12843194,,,21.36,54.57,,
12843227,,,,,24.69,6.66
12844157,26.44,6.76,,,,
12844205,,,21.34,54.55,,
12844239,,,,,24.67,6.71
12845169,26.46,6.82,,,,
12845217,,,21.34,54.53,,
12845251,,,,,24.7,6.67
12846181,26.42,6.87,,,,
12846229,,,21.35,54.53,,
12846263,,,,,24.58,7.89
12847193,26.41,8.53,,,,
12847241,,,21.37,54.5,,
12847275,,,,,24.64,15.65
12848205,26.4,10.74,,,,
12848253,,,21.34,54.51,,
12848287,,,,,24.56,21.73
12849217,26.41,12.53,,,,
12849265,,,21.34,54.5,,
12849299,,,,,24.56,26.89
12850229,26.4,13.82,,,,
12850277,,,21.33,54.53,,
12850311,,,,,24.6,28.49
12851241,26.39,14.9,,,,
12851289,,,21.3,54.51,,
12851323,,,,,24.58,28.36
12852253,26.4,16.14,,,,
12852301,,,21.31,54.34,,
12852335,,,,,24.56,28.26
12853265,26.37,17.38,,,,
12853313,,,21.31,54.21,,
12853347,,,,,24.58,27.94
12854277,26.39,18.32,,,,
12854325,,,21.32,54.17,,
12854359,,,,,24.6,27.46
12855289,26.37,19.23,,,,
12855337,,,21.35,54.21,,
12855371,,,,,24.59,26.92
12856301,26.37,19.98,,,,
12856349,,,21.35,54.22,,
12856383,,,,,24.6,26.42
12857313,26.34,20.54,,,,
12857361,,,21.37,54.13,,
12857395,,,,,24.62,26.28
12858325,26.33,21.17,,,,
12858373,,,21.34,53.99,,
12858407,,,,,24.62,26.96
12859336,26.35,21.92,,,,
12859385,,,21.34,53.76,,
12859419,,,,,24.57,27.19
12860348,26.35,22.56,,,,
12860397,,,21.37,53.64,,
12860431,,,,,24.58,27.65
12861360,26.35,22.97,,,,
12861409,,,21.4,53.45,,
12861442,,,,,24.57,28.09
12862372,26.32,23.25,,,,
12862421,,,21.38,53.26,,
12862454,,,,,24.59,27.99
12863384,26.33,23.31,,,,
12863433,,,21.38,53.18,,
12863466,,,,,24.58,27.58
12864396,26.34,23.35,,,,
12864444,,,21.38,53.09,,
12864478,,,,,24.63,27.37
12865408,26.31,23.43,,,,
12865456,,,21.4,53.1,,
12865490,,,,,24.6,27.26
12866420,26.32,23.48,,,,
12866468,,,21.4,53.04,,
12866502,,,,,24.58,27.13
12867431,26.31,23.48,,,,
12867480,,,21.4,53.07,,
12867513,,,,,24.57,27.0
12868443,26.32,23.48,,,,
12868492,,,21.42,53.15,,
12868525,,,,,24.54,26.82
12869455,26.3,23.39,,,,
12869504,,,21.37,53.22,,
12869537,,,,,24.54,26.71
12870467,26.29,23.49,,,,
12870515,,,21.41,53.31,,
12870549,,,,,24.53,26.62
12871478,26.28,23.48,,,,
12871527,,,21.37,53.36,,
12871561,,,,,24.54,26.55
12872490,26.29,23.57,,,,
12872539,,,21.4,53.43,,
12872573,,,,,24.56,26.52
12873503,26.31,23.66,,,,
12873551,,,21.4,53.53,,
12873585,,,,,24.58,26.48
12874515,26.3,23.8,,,,
12874563,,,21.39,53.57,,
12874597,,,,,24.53,26.4
12875526,26.32,23.92,,,,
12875575,,,21.42,53.68,,
12875609,,,,,24.55,26.31
12876538,26.31,23.86,,,,
12876587,,,21.4,53.74,,
12876620,,,,,24.55,26.3
12877550,26.31,23.8,,,,
12877598,,,21.39,53.78,,
12877632,,,,,24.54,26.26
12878562,26.32,23.78,,,,
12878610,,,21.41,53.81,,
12878644,,,,,24.54,26.09
12879573,26.32,23.71,,,,
12879622,,,21.43,53.84,,
12879656,,,,,24.52,26.02
12880585,26.32,23.63,,,,
12880634,,,21.44,53.88,,
12880667,,,,,24.53,25.94
12881597,26.3,23.69,,,,
12881646,,,21.4,53.94,,
12881679,,,,,24.52,25.91
12882609,26.32,23.66,,,,
12882658,,,21.41,53.95,,
12882691,,,,,24.52,25.74
12883621,26.32,23.6,,,,
12883669,,,21.42,54.0,,
12883703,,,,,24.55,25.61
12884633,26.32,23.67,,,,
12884681,,,21.37,54.03,,
12884715,,,,,24.54,25.5
12885645,26.32,23.67,,,,
12885693,,,21.38,54.06,,
12885727,,,,,24.55,25.29
12886657,26.32,23.56,,,,
12886705,,,21.41,54.09,,
12886739,,,,,24.54,25.18
12887668,26.33,23.45,,,,
12887717,,,21.42,54.11,,
12887750,,,,,24.56,25.1
12888680,26.34,23.4,,,,
12888729,,,21.44,54.13,,
12888762,,,,,24.55,24.97
12889692,26.34,23.3,,,,
12889740,,,21.42,54.08,,
12889774,,,,,24.56,24.86
12890704,26.35,23.26,,,,
12890753,,,21.4,54.11,,
12890786,,,,,24.55,24.72
12891716,26.33,23.19,,,,
12891765,,,21.41,54.14,,
12891798,,,,,24.56,24.59
12892728,26.35,23.09,,,,
12892777,,,21.43,54.13,,
12892810,,,,,24.57,24.5
12893740,26.34,23.04,,,,
12893788,,,21.4,54.15,,
12893822,,,,,24.56,24.4
12894752,26.35,22.97,,,,
12894800,,,21.45,54.19,,
12894834,,,,,24.56,24.22
12895763,26.34,22.89,,,,
12895812,,,21.41,54.21,,
12895846,,,,,24.57,24.08
12896775,26.38,22.8,,,,
12896824,,,21.45,54.23,,
12896857,,,,,24.57,23.97
12897787,26.34,22.73,,,,
12897836,,,21.42,54.2,,
12897869,,,,,24.54,23.81
12898799,26.35,22.66,,,,
12898848,,,21.43,54.22,,
12898881,,,,,24.59,23.71
12899811,26.34,22.57,,,,
12899860,,,21.43,54.18,,
12899893,,,,,24.6,23.61
12900823,26.36,22.49,,,,
12900872,,,21.47,54.19,,
12900905,,,,,24.6,23.48
12901835,26.38,22.44,,,,
12901883,,,21.45,54.18,,
12901917,,,,,24.57,23.39
12902846,26.32,22.34,,,,
12902895,,,21.43,54.2,,
12902929,,,,,24.59,23.22
12903858,26.38,22.27,,,,
12903907,,,21.43,54.2,,
12903941,,,,,24.58,23.15
12904870,26.36,22.2,,,,
12904919,,,21.44,54.15,,
12904952,,,,,24.59,22.97
12905882,26.36,22.09,,,,
12905931,,,21.45,54.2,,
12905964,,,,,24.61,22.86
12906894,26.36,21.99,,,,
12906942,,,21.44,54.18,,
12906976,,,,,24.62,22.76
12907905,26.36,21.94,,,,
12907954,,,21.43,54.21,,
12907988,,,,,24.6,22.64
12908917,26.38,21.87,,,,
12908966,,,21.42,54.22,,
12909000,,,,,24.6,22.55
12909929,26.36,21.79,,,,
12909978,,,21.4,54.21,,
12910012,,,,,24.59,22.41
12910941,26.36,21.71,,,,
12910990,,,21.41,54.23,,
12911023,,,,,24.62,22.29
12911953,26.36,21.61,,,,
12912002,,,21.43,54.22,,
12912035,,,,,24.6,22.18
12912964,26.38,21.55,,,,
12913013,,,21.4,54.27,,
12913047,,,,,24.63,22.08
12913976,26.33,21.48,,,,
12914025,,,21.41,54.26,,
12914059,,,,,24.62,21.99
12914988,26.37,21.38,,,,
12915037,,,21.38,54.26,,
12915070,,,,,24.62,21.89
12916000,26.35,21.29,,,,
12916049,,,21.38,54.3,,
12916082,,,,,24.63,21.78
12917012,26.34,21.18,,,,
12917061,,,21.38,54.32,,
12917094,,,,,24.61,21.7
12918024,26.37,21.07,,,,
12918073,,,21.4,54.31,,
12918106,,,,,24.62,21.58
